,PRICE,SOLD_MONTH_Number,SOLD_DATE_DAY,SOLD_YEAR,PROPERTY_TYPE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,LOCATION
48462,60000,12,28,2020,5,2.0,1.0,1008.0,27390.125019392875,1980.0,13
48463,74000,7,31,2020,5,2.0,2.0,1344.0,27390.125019392875,1979.0,13
48464,72950,6,1,2021,5,3.0,2.0,1334.0,27390.125019392875,1983.0,13
48466,410000,7,26,2021,3,2.0,2.5,1251.0,27390.125019392875,2010.0,13
48467,100000,12,15,2021,5,2.0,2.0,1152.0,27390.125019392875,1980.0,13
48468,275000,1,10,2022,5,2.0,2.0,1332.0,27390.125019392875,2018.0,13
48469,100000,3,14,2022,5,3.0,2.0,1680.0,27390.125019392875,1985.0,13
48470,150000,8,2,2021,5,2.0,2.0,1680.0,27390.125019392875,1984.0,13
48471,433500,9,23,2021,3,3.0,2.5,1436.0,27390.125019392875,2008.0,13
48472,165000,3,19,2021,0,1.0,1.0,623.0,475240.0,1981.0,13
48473,166000,8,7,2020,0,1.0,1.0,623.0,475240.0,1981.0,13
48475,225000,3,16,2022,0,1.0,1.0,575.0,27390.125019392875,1981.0,13
48476,212000,1,7,2021,0,2.0,2.0,858.0,475240.0,1981.0,13
48477,191000,1,5,2022,0,1.0,1.0,623.0,27390.125019392875,1981.0,13
48478,610000,3,18,2022,1,3.0,2.5,1489.0,2800.0,2012.0,13
48479,400000,3,10,2021,3,2.0,2.5,1087.0,2820.0,2012.0,13
48480,435000,10,20,2021,3,3.0,2.5,1436.0,27390.125019392875,2008.0,13
48481,629000,11,30,2021,1,3.0,2.5,2437.0,4275.0,2010.0,13
48483,452000,6,23,2021,0,3.0,2.5,1436.0,341927.0,2008.0,13
48484,610000,8,31,2018,1,4.0,2.5,2230.0,54450.0,1972.0,10
48485,75000,5,31,2019,5,3.0,2.0,1620.0,27390.125019392875,1989.0,13
48486,75000,7,20,2018,5,3.0,2.0,1344.0,27390.125019392875,1984.0,13
48492,490015,2,27,2020,1,4.0,2.5,2400.0,4825.0,2020.0,13
48493,507450,11,26,2019,1,5.0,2.5,3058.0,5000.0,2007.0,13
48495,608990,12,31,2019,1,4.0,2.5,3082.0,4969.0,2018.0,13
48496,225000,10,30,2019,1,3.0,2.5,1810.0,9400.0,1961.0,13
48497,360000,3,25,2019,1,4.0,1.5,1446.0,15000.0,1975.0,13
48500,260000,4,27,2018,1,4.0,1.0,1510.0,10460.0,1957.0,13
48501,275000,11,22,2017,1,3.0,1.0,1110.0,16476.0,1930.0,13
48502,325000,5,31,2018,1,3.0,1.5,1540.0,10032.0,1955.0,13
48506,105000,12,5,2017,5,3.0,2.0,1344.0,27390.125019392875,1989.0,13
48508,65000,2,1,2019,5,2.0,2.0,1336.0,27390.125019392875,1984.0,13
48509,95700,5,11,2018,5,3.0,2.0,1440.0,4000.0,1978.0,13
48513,550000,10,25,2019,1,5.0,2.5,2920.0,11482.0,2001.0,13
48514,775750,6,9,2021,1,3.0,2.5,2054.0,22634.0,1996.0,6
48517,420000,11,2,2017,1,4.0,2.5,2540.0,5485.0,2008.0,13
48518,342500,5,11,2018,2,3.1275665851706007,2.315704532026172,2589.0644155844157,39444.0,1984.2786715101195,9
48519,1150000,1,7,2019,6,18.0,7.0,6868.0,45563.0,1962.0,13
48521,800000,4,7,2022,1,4.0,2.5,2200.0,17048.0,1990.0,13
48522,525000,6,30,2022,1,3.0,2.0,1710.0,10205.0,1968.0,13
48524,590000,5,26,2022,1,4.0,2.5,2100.0,8752.0,1967.0,6
48525,578604,3,29,2021,1,4.0,2.5,2472.0,4500.0,2020.0,13
48526,647296,7,8,2021,1,4.0,2.5,2472.0,4500.0,2020.0,13
48527,690000,2,11,2022,1,4.0,3.0,2940.0,9498.0,1979.0,13
48530,64995,8,24,2018,5,2.0,2.0,1152.0,3500.0,1981.0,13
48541,375000,12,28,2017,1,3.0,2.0,1610.0,11116.0,1965.0,13
48542,245000,12,31,2018,1,2.0,1.0,940.0,4120.0,1950.0,13
48549,55000,1,25,2019,5,2.0,2.0,1440.0,27390.125019392875,1981.0,13
48551,383000,12,10,2019,1,3.0,1.5,1950.0,4400.0,1946.0,13
48552,371000,4,5,2019,1,5.0,2.5,2520.0,14201.0,1920.0,13
48555,300000,7,11,2019,1,2.0,1.0,1340.0,6690.0,1922.0,13
48556,320000,8,12,2019,1,3.0,2.0,1010.0,8316.0,1954.0,13
48557,277000,3,30,2018,1,0.0,2.315704532026172,1060.0,6687.0,1965.0,13
48567,960000,2,17,2021,1,0.0,2.315704532026172,29.0,217762.0,2011.0,7
48569,1500000,5,13,2022,1,4.0,2.5,3960.0,217800.0,2000.0,13
48574,310000,11,30,2017,1,3.0,2.0,1610.0,8965.0,1963.0,13
48575,240000,12,4,2017,1,3.0,1.5,1280.0,3928.0,1983.0,13
48576,105000,3,23,2018,0,1.0,1.0,575.0,27390.125019392875,1981.0,13
48582,478000,6,6,2018,1,4.0,3.0,2769.0,3021.0,2017.0,13
48586,402500,4,15,2019,1,3.0,2.5,1760.0,4106.0,2001.0,13
48587,295000,3,30,2018,5,4.0,2.0,1848.0,9812.0,1982.0,13
48588,662500,4,18,2019,1,4.0,3.5,2960.0,329140.0,2001.0,7
48589,179000,1,31,2020,0,2.0,1.5,2589.0644155844157,27390.125019392875,1977.0,13
48597,330000,3,29,2019,1,3.0,1.0,1420.0,7276.0,1962.0,13
48600,479950,6,4,2018,1,4.0,2.0,1790.0,15000.0,1967.0,13
48607,335000,3,16,2020,1,3.0,1.5,2940.0,33000.0,1955.0,13
48610,66500,5,31,2019,5,3.0,2.0,1848.0,27390.125019392875,1990.0,13
48611,397500,5,20,2019,1,3.0,2.5,1595.0,2800.0,2013.0,13
48615,70000,3,1,2019,5,3.0,2.0,1200.0,4050.0,1992.0,13
48617,319950,10,28,2021,0,3.0,2.0,1539.0,3065.0,2004.0,13
48618,280000,7,15,2021,0,2.0,2.0,1260.0,27390.125019392875,1982.0,10
48619,399000,6,11,2021,1,3.0,0.5,1930.0,10986.0,1924.0,13
48621,520000,5,20,2021,4,7.0,3.5,3120.0,10815.0,1924.0,13
48622,435000,6,23,2021,1,3.0,1.0,1300.0,8904.0,1955.0,13
48623,415000,7,16,2021,1,3.0,1.5,1200.0,8697.0,1953.0,13
48625,400000,1,14,2021,1,4.0,2.0,1650.0,9000.0,1941.0,13
48627,450000,9,15,2021,1,3.0,1.5,1280.0,9830.0,1962.0,13
48629,400000,6,14,2021,1,2.0,1.0,850.0,6172.0,1938.0,13
48631,387000,7,21,2020,1,0.0,2.315704532026172,1750.0,8440.0,1994.0,13
48638,75000,9,9,2020,5,2.0,2.0,1454.0,27390.125019392875,1981.0,13
48640,55000,2,14,2018,5,2.0,1.0,938.0,27390.125019392875,1980.0,13
48641,580000,10,6,2020,1,4.0,2.5,2603.0,6300.0,2020.0,13
48642,692700,11,25,2020,1,4.0,2.5,2884.0,5205.0,2020.0,13
48645,90000,3,14,2022,5,3.0,2.0,1344.0,27390.125019392875,1995.0,13
48679,515000,9,8,2021,1,3.0,2.5,1750.0,8690.0,1988.0,13
48682,974990,2,1,2022,1,5.0,4.0,3902.0,8279.0,2021.0,13
48683,774702,10,29,2021,1,5.0,4.0,3250.0,10562.0,2021.0,13
48684,783065,6,2,2021,1,5.0,4.5,3328.0,9832.0,2020.0,13
48692,399950,6,5,2019,1,3.0,2.0,1660.0,20373.0,1959.0,13
48693,315000,10,31,2018,1,4.0,2.0,1860.0,11046.0,1960.0,13
48694,333000,8,31,2018,1,2.0,1.5,1570.0,10828.0,1953.0,13
48695,310500,10,5,2018,1,3.0,1.0,990.0,8800.0,1957.0,13
48698,350000,11,2,2018,1,3.0,2.5,2056.0,3777.0,2013.0,13
48700,650000,2,28,2018,4,8.0,6.0,3756.0,8800.0,1977.0,13
48706,435000,8,28,2018,1,4.0,3.0,2980.0,9686.0,1963.0,13
48707,280000,6,25,2018,1,3.0,2.0,1280.0,9081.0,1914.0,13
48711,300000,2,24,2021,3,2.0,2.5,1220.0,27390.125019392875,1999.0,13
48712,267000,2,28,2018,1,2.0,1.0,890.0,4738.0,1924.0,13
48717,365000,4,10,2019,1,4.0,2.5,1670.0,14994.0,1968.0,13
48719,267000,4,26,2019,3,2.0,2.0,1764.0,454737.0,1982.0,13
48738,550000,11,30,2017,1,4.0,2.5,2963.0,5721.0,2012.0,13
48740,479950,7,27,2018,1,4.0,2.5,2370.0,6026.0,2014.0,13
48741,479950,4,17,2018,1,4.0,2.5,2423.0,3984.0,2018.0,13
48743,250000,5,31,2018,3,3.0,2.5,1400.0,1934.0,1978.0,13
48747,371000,3,1,2019,1,3.0,2.0,1330.0,14400.0,1995.0,13
48748,656480,10,19,2018,1,4.0,2.5,2956.0,6325.0,2018.0,13
48749,1078500,4,8,2019,6,16.0,8.0,8000.0,40117.0,1973.0,13
48754,206000,8,5,2020,0,2.0,2.0,1015.0,27390.125019392875,1980.0,13
48755,386500,10,31,2018,1,4.0,2.0,1850.0,8025.0,1977.0,13
48757,266000,9,17,2020,0,2.0,2.0,1131.0,27390.125019392875,1995.0,13
48761,430000,12,4,2020,1,4.0,2.5,2140.0,7695.0,1980.0,13
48765,595927,12,2,2020,1,3.0,2.5,2474.0,8840.0,2020.0,13
48767,474990,1,30,2020,1,3.0,2.5,2001.0,4667.0,2019.0,13
48769,615001,4,20,2020,1,4.0,3.0,2700.0,15000.0,1991.0,13
48770,575000,12,31,2020,1,3.0,2.5,2573.0,4520.0,2016.0,6
48773,351000,10,19,2020,1,3.0,1.0,1200.0,5159.0,1960.0,13
48774,335000,7,5,2018,1,4.0,2.0,1890.0,6457.0,1947.0,13
48782,270000,10,11,2018,3,3.0,2.5,1673.0,27390.125019392875,1995.0,13
48789,499000,12,20,2019,1,5.0,3.5,2717.0,34000.0,1930.0,13
48793,460000,1,3,2020,1,3.0,2.0,1500.0,44306.0,1950.0,13
48794,750000,9,27,2018,1,3.0,3.0,4560.0,54885.0,2004.0,13
48796,712500,10,22,2020,4,8.0,6.0,3840.0,9000.0,1980.0,13
48797,325000,10,10,2018,1,3.0,2.0,1680.0,10875.0,1945.0,13
48798,345500,3,12,2019,1,3.0,2.5,1640.0,6000.0,1990.0,13
48800,325000,2,28,2020,1,2.0,1.0,1010.0,7200.0,1926.0,13
48804,480000,8,6,2020,1,4.0,2.5,2360.0,8033.0,1988.0,13
48806,395300,7,28,2020,1,3.0,1.5,1590.0,9592.0,1963.0,13
48807,579305,6,12,2019,1,4.0,2.5,2711.0,4793.0,2018.0,13
48810,445000,1,15,2019,1,4.0,2.5,2980.0,9460.0,1968.0,13
48813,375000,11,25,2019,1,4.0,2.0,1530.0,8715.0,1960.0,13
48815,80000,7,16,2018,5,4.0,2.0,1404.0,27390.125019392875,1998.0,13
48822,484950,4,25,2018,1,4.0,2.5,2423.0,3984.0,2018.0,13
48827,434000,2,8,2019,1,4.0,2.5,2510.0,6250.0,2001.0,13
48830,368300,1,30,2018,1,4.0,2.0,2380.0,8064.0,1955.0,13
48833,618377,11,30,2018,1,4.0,3.0,2600.0,29391.0,2017.0,13
48834,299900,12,2,2018,1,3.0,1.5,1380.0,10109.0,1911.0,13
48835,214900,2,12,2018,1,3.0,2.0,1820.0,5436.0,1924.0,13
48836,238000,11,7,2018,1,3.0,1.0,1240.0,3333.0,1944.0,13
48837,310000,4,11,2019,1,2.0,1.0,1190.0,7790.0,1956.0,13
48838,385000,5,30,2018,1,4.0,3.0,2500.0,13345.0,1978.0,13
48840,117500,11,21,2018,0,1.0,1.0,575.0,475240.0,1981.0,13
48844,39975,10,16,2020,2,3.1275665851706007,2.315704532026172,2589.0644155844157,26739.0,1984.2786715101195,13
48854,125000,2,28,2022,2,3.1275665851706007,2.315704532026172,2589.0644155844157,4800.0,1984.2786715101195,13
48861,45000,1,22,2021,2,3.1275665851706007,2.315704532026172,2589.0644155844157,10448.0,1984.2786715101195,13
48862,35000,1,28,2022,2,3.1275665851706007,2.315704532026172,2589.0644155844157,17647.0,1984.2786715101195,13
48865,740000,9,4,2019,1,4.0,3.0,3400.0,40075.0,2019.0,13
48866,365000,12,4,2020,1,4.0,2.5,1520.0,6480.0,1916.0,13
48868,469950,7,26,2019,1,4.0,3.0,2475.0,5003.0,2014.0,13
48869,1350000,12,1,2020,1,4.0,4.5,4970.0,282704.0,2003.0,10
48874,455000,9,18,2020,1,3.0,2.0,1450.0,7875.0,1967.0,13
48886,325000,8,28,2018,1,3.0,1.0,1010.0,6935.0,1967.0,13
48890,353000,7,25,2018,1,3.0,2.0,1230.0,7840.0,1977.0,13
48907,460900,6,29,2020,1,4.0,2.5,2660.0,5276.0,2007.0,13
48909,340000,1,18,2019,1,4.0,2.5,1700.0,4985.0,2000.0,13
48911,515000,1,22,2021,1,4.0,3.0,2200.0,18500.0,1961.0,13
48914,280000,5,11,2018,1,2.0,1.0,820.0,7306.0,1944.0,13
48915,295000,7,27,2018,1,2.0,1.0,850.0,7309.0,1944.0,13
48916,510000,6,21,2018,1,4.0,2.5,2684.0,6674.0,2005.0,13
48918,284000,12,18,2018,0,4.0,2.5,1650.0,212474.0,1999.0,13
48919,565000,3,15,2019,1,3.0,2.0,2660.0,57300.0,1975.0,13
48924,370000,1,23,2018,1,4.0,2.5,1960.0,5780.0,1998.0,13
48925,396000,5,2,2019,1,3.0,2.0,1570.0,5250.0,1998.0,13
48950,472500,4,16,2018,1,5.0,3.0,2660.0,3672.0,2013.0,13
48953,346000,2,28,2019,1,3.0,2.0,1720.0,6825.0,1963.0,13
48954,220000,3,5,2019,1,4.0,2.0,1550.0,8584.0,1974.0,13
48958,645000,3,19,2019,1,5.0,3.0,3618.0,23793.0,1981.0,10
48959,700000,11,30,2017,1,5.0,3.5,4280.0,43573.0,2000.0,10
48963,450000,3,26,2019,1,4.0,2.5,2960.0,4805.0,2004.0,13
48965,370000,11,1,2018,1,4.0,2.0,1770.0,8868.0,1959.0,13
48966,450000,6,15,2018,1,4.0,2.5,2120.0,16613.0,1999.0,13
48967,310000,10,22,2018,1,4.0,2.0,1200.0,8599.0,1967.0,13
48968,214995,11,19,2018,3,2.0,1.5,1160.0,266895.0,1997.0,13
48969,276450,3,14,2019,2,3.1275665851706007,2.315704532026172,2589.0644155844157,43560.0,1984.2786715101195,13
48971,310000,4,27,2018,3,2.0,2.5,1080.0,2792.0,2013.0,13
48972,384600,3,16,2018,1,3.0,2.5,1800.0,3379.0,2008.0,13
48973,361000,3,5,2018,1,3.0,3.0,1489.0,3266.0,2014.0,13
48974,320000,3,28,2019,1,4.0,2.0,1786.0,56835.0,1983.0,13
48977,475000,1,17,2020,1,4.0,2.5,2920.0,4000.0,2005.0,10
48980,450000,3,27,2018,1,5.0,3.0,2607.0,6391.0,2003.0,13
48981,530000,6,29,2018,1,4.0,4.0,2860.0,121968.0,1984.0,13
48998,330000,8,9,2019,1,3.0,1.5,1410.0,8526.0,1968.0,13
49001,310000,5,24,2019,1,3.0,2.0,1610.0,9350.0,1970.0,13
49003,630000,3,26,2018,4,8.0,4.0,4046.0,12980.0,1980.0,13
49004,339900,8,23,2019,1,5.0,3.0,2920.0,5472.0,1929.0,13
49005,339000,12,21,2018,1,4.0,2.0,1440.0,7150.0,1950.0,13
49006,830000,10,17,2018,1,3.0,2.5,2880.0,174675.0,1995.0,13
49007,235000,5,11,2018,0,2.0,2.0,1211.0,149855.0,1986.0,13
49008,440000,9,27,2019,1,3.0,2.5,2107.0,3456.0,2008.0,13
49009,295000,9,18,2019,3,2.0,2.5,1251.0,341927.0,2008.0,13
49010,378950,8,27,2018,1,3.0,2.5,1595.0,2800.0,2013.0,13
49011,356100,1,23,2018,1,3.0,2.5,1489.0,2800.0,2011.0,13
49012,424000,3,19,2018,1,4.0,3.0,2166.0,4131.0,2013.0,13
49013,330000,11,6,2017,1,3.0,3.0,1485.0,2800.0,2012.0,13
49018,600000,11,8,2019,1,4.0,3.0,2779.0,4949.0,2014.0,13
49019,495000,1,2,2020,1,3.0,2.0,1860.0,16988.0,1965.0,10
49020,200000,10,1,2018,3,2.0,1.5,1082.0,27390.125019392875,1978.0,13
49021,265000,11,17,2017,1,3.0,1.5,1320.0,15000.0,1948.0,13
49025,49900,4,7,2020,5,2.0,1.0,860.0,27390.125019392875,1968.0,13
49026,318000,4,22,2019,1,3.0,1.0,990.0,7420.0,1960.0,13
49028,342000,3,20,2020,1,3.0,1.5,1340.0,8382.0,1947.0,13
49029,339000,10,25,2019,1,3.0,2.0,1330.0,7905.0,1958.0,13
49031,545000,9,4,2020,1,4.0,3.0,2620.0,7078.0,1999.0,13
49034,187775,12,18,2017,0,2.0,1.5,1160.0,27390.125019392875,1997.0,13
49035,618000,5,10,2019,1,5.0,3.0,2604.0,28615.0,2018.0,13
49036,1000000,1,23,2018,6,12.0,6.0,5972.0,12328.0,1979.0,13
49037,75000,11,9,2020,5,2.0,2.0,1248.0,27390.125019392875,1976.0,13
49038,91000,7,17,2020,5,2.0,2.0,1536.0,27390.125019392875,1976.0,13
49039,570000,8,18,2020,1,5.0,3.0,3460.0,98010.0,1966.0,13
49044,1375000,4,15,2019,1,0.0,2.315704532026172,1997.0,472977.0,1937.0,13
49049,425000,7,9,2021,1,3.0,1.5,1380.0,10125.0,1968.0,13
49055,307500,9,20,2018,1,2.0,1.0,1150.0,160058.0,1931.0,13
49058,1225000,3,4,2022,4,12.0,4.0,4000.0,16183.0,1974.0,13
49059,95000,7,27,2020,5,2.0,2.0,1440.0,27390.125019392875,1978.0,13
49060,465000,4,28,2021,1,0.0,2.315704532026172,1650.0,13500.0,1959.0,13
49061,900000,6,4,2021,4,8.0,4.0,4800.0,10626.0,1984.0,13
49062,270000,8,31,2021,3,2.0,1.5,1189.0,27390.125019392875,1980.0,13
49063,235000,11,2,2020,3,3.0,2.0,1125.0,27390.125019392875,1981.0,13
49065,340000,3,11,2021,1,3.0,1.0,1270.0,5886.0,1952.0,13
49066,319000,4,23,2021,3,3.0,2.0,1549.0,42934.0,2004.0,13
49067,315000,12,3,2021,3,2.0,1.5,939.0,10000.0,1978.0,13
49068,390000,5,6,2021,1,3.0,2.0,1456.0,7828.0,1988.0,13
49070,559950,12,28,2021,1,4.0,2.0,2340.0,6662.0,1925.0,13
49071,550000,4,23,2021,1,4.0,2.5,1660.0,8800.0,2013.0,13
49072,492500,7,21,2021,1,4.0,2.5,1860.0,6000.0,1990.0,13
49074,610000,9,24,2021,1,3.0,2.5,2510.0,31790.0,1993.0,13
49075,410000,4,28,2021,1,3.0,1.0,1260.0,6461.0,1950.0,13
49076,330000,6,21,2021,1,2.0,1.0,1420.0,6039.0,1923.0,13
49077,264900,1,13,2022,3,2.0,1.5,1140.0,27390.125019392875,1978.0,13
49078,210000,11,4,2021,0,2.0,1.0,744.0,27390.125019392875,1981.0,13
49082,490000,8,17,2021,1,3.0,2.0,1570.0,7469.0,1976.0,13
49083,396000,3,4,2022,1,2.0,1.0,880.0,4852.0,1912.0,13
49084,470000,9,17,2021,1,3.0,1.0,1340.0,8461.0,1960.0,13
49085,589000,9,24,2021,1,4.0,2.0,2877.0,10354.0,1942.0,13
49086,347000,10,1,2021,1,0.0,2.315704532026172,1200.0,4370.0,1903.0,13
49089,335000,6,11,2019,1,4.0,2.5,1670.0,7200.0,1967.0,13
49090,427000,7,24,2018,1,4.0,2.5,2115.0,6234.0,1998.0,13
49093,1380000,5,14,2019,6,12.0,6.0,7960.0,36344.0,1961.0,13
49094,19900,11,6,2019,5,2.0,1.0,980.0,27390.125019392875,1980.0,13
49095,629950,6,24,2019,1,4.0,3.5,3183.0,6082.0,2019.0,13
49104,80000,3,31,2020,5,3.0,2.0,1632.0,27390.125019392875,1976.0,13
49105,501490,3,31,2020,1,4.0,2.5,2400.0,4800.0,2020.0,13
49106,725000,9,13,2019,1,8.0,4.0,3290.0,33795.0,1977.0,13
49108,95000,10,18,2019,5,3.0,2.0,1528.0,27390.125019392875,1992.0,13
49109,64000,2,19,2019,5,2.0,2.0,1250.0,27390.125019392875,1982.0,13
49111,328000,10,24,2018,1,3.0,1.0,1190.0,7700.0,1967.0,13
49113,360000,7,11,2018,3,3.0,2.5,1537.0,3367.0,2012.0,13
49117,300000,12,1,2017,1,3.0,2.5,1436.0,22795.0,2008.0,13
49123,605000,1,29,2018,1,4.0,3.0,3335.0,6000.0,2015.0,13
49131,629769,8,20,2020,1,4.0,2.5,2884.0,4807.0,2020.0,13
49132,750547,11,30,2017,1,5.0,3.5,3867.0,8404.0,2017.0,13
49133,715767,11,20,2018,1,4.0,3.5,3349.0,8716.0,2018.0,13
49134,462410,2,13,2018,1,4.0,2.5,2244.0,5007.0,2017.0,13
49139,203000,10,31,2019,3,2.0,1.5,904.0,146500.0,1979.0,13
49141,280950,11,27,2017,1,4.0,2.0,1680.0,6000.0,1968.0,13
49143,310000,10,16,2018,1,3.0,1.0,990.0,8540.0,1959.0,13
49144,500000,4,4,2018,1,3.0,2.5,1954.0,108900.0,1978.0,13
49145,625000,12,15,2017,1,4.0,3.0,2960.0,35640.0,1989.0,5
49151,599950,4,30,2019,1,4.0,3.0,3017.0,6082.0,2019.0,13
49153,170000,5,5,2020,0,2.0,1.0,744.0,47000.0,1981.0,13
49154,374950,6,24,2019,4,3.0,2.0,1250.0,4220.0,1913.0,13
49155,541655,3,16,2018,1,4.0,3.0,2760.0,5322.0,2018.0,13
49156,20000,7,31,2019,5,2.0,1.0,840.0,27390.125019392875,1977.0,13
49159,499000,3,28,2019,1,3.0,2.5,2250.0,49223.0,1998.0,13
49161,243000,12,9,2020,3,2.0,1.5,2589.0644155844157,27390.125019392875,1978.0,13
49162,155500,1,13,2021,5,2.0,2.0,1680.0,27390.125019392875,1989.0,13
49163,279950,7,30,2018,3,2.0,2.5,1251.0,5570.0,2008.0,13
49165,83000,8,23,2018,5,2.0,2.0,1248.0,27390.125019392875,1987.0,13
49167,180000,7,8,2019,5,3.0,2.0,1848.0,27390.125019392875,1988.0,13
49168,124000,6,3,2020,5,3.0,2.0,1350.0,27390.125019392875,1986.0,13
49169,85000,11,30,2018,5,2.0,2.0,1536.0,27390.125019392875,1976.0,13
49170,260000,9,10,2020,0,2.0,1.0,1076.0,27390.125019392875,1997.0,13
49172,185000,5,29,2020,0,2.0,1.5,1188.0,27390.125019392875,1980.0,13
49179,595950,5,2,2019,1,4.0,3.0,3017.0,6686.0,2019.0,13
49180,612950,1,20,2021,1,4.0,3.5,2853.0,6384.0,2020.0,13
49181,449000,6,8,2020,1,3.0,2.5,1983.0,3463.0,2014.0,6
49187,410000,11,15,2019,1,4.0,2.5,1697.0,6642.0,2013.0,6
49189,550000,9,15,2020,1,5.0,3.0,3170.0,7632.0,1965.0,13
49191,415000,12,13,2017,1,4.0,2.5,2472.0,5304.0,2005.0,10
49194,340000,7,11,2018,1,4.0,3.0,2290.0,13104.0,1977.0,5
49198,319000,3,2,2018,1,3.0,1.5,1440.0,13068.0,1961.0,13
49201,554450,2,28,2018,1,4.0,2.5,2978.0,7252.0,2017.0,13
49203,440000,10,17,2018,1,4.0,3.0,3200.0,28160.0,1975.0,13
49204,550000,10,22,2019,1,5.0,2.0,2800.0,19110.0,1966.0,10
49207,629950,12,3,2019,1,5.0,3.5,3311.0,4897.0,2019.0,13
49214,612998,10,28,2020,1,3.0,2.5,2474.0,8840.0,2020.0,13
49217,647549,4,20,2018,1,4.0,2.5,3236.0,5481.0,2017.0,13
49218,783213,12,6,2018,1,4.0,3.5,3867.0,10626.0,2018.0,13
49236,730000,1,11,2021,1,3.0,2.5,2550.0,216344.0,1993.0,13
49248,370000,4,13,2018,1,3.0,2.0,1660.0,8351.0,1993.0,13
49249,345000,10,11,2019,1,4.0,1.0,1260.0,7297.0,1944.0,13
49250,302000,12,19,2017,1,3.0,1.5,1340.0,11042.0,1959.0,13
49251,333000,7,3,2019,1,3.0,1.0,920.0,7276.0,1961.0,13
49253,475000,3,6,2020,1,4.0,3.0,1987.0,4275.0,2010.0,13
49254,269950,2,8,2018,3,2.0,2.5,1251.0,341927.0,2008.0,13
49267,160000,10,30,2019,1,2.0,2.315704532026172,870.0,6000.0,1942.0,13
49269,335000,11,7,2019,1,2.0,2.0,1174.0,8360.0,1913.0,13
49270,375000,10,1,2018,1,5.0,2.0,2000.0,4987.0,1936.0,13
49271,308000,12,27,2019,1,3.0,1.0,1075.0,4864.0,1957.0,13
49279,135000,11,9,2017,0,2.0,2.0,1334.0,94300.0,1974.0,13
49281,196000,11,15,2018,0,3.0,2.0,1125.0,46130.0,1981.0,13
49282,340000,12,14,2017,1,6.0,2.0,2300.0,6000.0,1967.0,13
49283,895000,11,7,2019,1,5.0,4.5,4450.0,16197.0,2006.0,10
49287,120000,5,27,2021,2,3.1275665851706007,2.315704532026172,2589.0644155844157,43660.0,1984.2786715101195,13
49289,85000,8,21,2019,5,3.0,2.0,1296.0,27390.125019392875,1998.0,13
49290,295000,10,17,2019,1,3.0,2.0,1200.0,4320.0,1913.0,13
49291,286000,1,9,2019,1,3.0,2.0,1570.0,8115.0,1959.0,13
49292,372000,2,28,2020,4,4.0,2.0,1860.0,5913.0,1952.0,13
49293,333500,1,30,2020,1,3.0,1.0,1180.0,8775.0,1966.0,13
49294,390000,3,6,2018,1,3.0,2.0,1820.0,19800.0,1952.0,13
49305,390000,12,20,2019,1,4.0,2.0,1690.0,13647.0,1958.0,13
49309,367000,9,20,2019,1,4.0,2.5,1670.0,7630.0,1967.0,13
49312,574950,4,10,2020,1,4.0,2.5,2855.0,4977.0,2014.0,13
49313,145000,8,30,2019,0,1.0,1.0,575.0,475240.0,1981.0,13
49316,385000,2,7,2020,1,3.0,1.0,1000.0,474368.0,1940.0,13
49318,488000,11,20,2019,1,4.0,2.5,2671.0,5488.0,2002.0,13
49320,325000,5,16,2018,1,3.0,2.0,1700.0,5250.0,1921.0,13
49321,245000,11,6,2017,1,2.0,1.0,1100.0,4820.0,1923.0,13
49322,210000,4,16,2018,1,1.0,1.0,1438.0,1946.0,1922.0,13
49323,196950,10,10,2018,1,2.0,1.0,970.0,3000.0,1907.0,13
49324,274226,2,28,2018,1,3.0,1.5,1020.0,6476.0,1950.0,13
49326,420000,4,23,2019,1,6.0,2.0,3338.0,5750.0,1925.0,13
49327,196000,5,24,2018,1,1.0,1.0,710.0,5002.0,1912.0,13
49328,295000,4,17,2018,1,3.0,1.0,960.0,5028.0,1924.0,13
49329,534950,11,8,2019,1,3.0,2.0,2520.0,58806.0,1977.0,13
49330,561000,10,10,2020,1,4.0,2.5,3130.0,83746.0,1980.0,13
49333,473093,4,27,2018,1,4.0,2.5,2244.0,5777.0,2018.0,13
49337,411900,9,6,2018,1,3.0,2.5,1830.0,10619.0,1989.0,6
49338,400000,3,21,2018,4,5.0,3.0,1940.0,14534.0,1958.0,13
49339,750000,11,20,2018,6,8.0,7.0,5084.0,12271.0,1989.0,13
49340,300000,12,15,2017,1,3.0,2.0,1410.0,7680.0,1954.0,13
49341,241000,4,16,2018,1,2.0,1.0,850.0,5040.0,1952.0,13
49342,355000,6,22,2018,1,4.0,2.0,1365.0,13500.0,1917.0,13
49344,454500,1,14,2019,1,4.0,4.0,3143.0,8233.0,1992.0,13
49348,607000,8,28,2020,1,3.0,2.0,1450.0,35200.0,1986.0,13
49355,420000,11,13,2018,1,4.0,2.5,2190.0,6713.0,1998.0,13
49356,610000,12,5,2018,1,5.0,5.5,3200.0,49832.0,1992.0,13
49358,485000,2,12,2019,1,4.0,2.5,2490.0,9338.0,1994.0,13
49361,349800,8,17,2018,1,3.0,2.0,1250.0,8500.0,1981.0,13
49364,340000,3,27,2019,1,3.0,2.0,1590.0,18000.0,1958.0,13
49366,380000,11,27,2018,1,3.0,2.5,1660.0,9614.0,1987.0,13
